"","accessRights","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","institutionCode","institutionID","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationAccordingTo","locationRemarks","lon","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","scientificName","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","verbatimCoordinateSystem","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","year","downloadDate"
"1",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SJZF15031901","Mammalia",359,"Australia",NA,NA,NA,NA,20,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-15T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1071843864","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6e66c889-d286-4081-9928-8b8308a57385",2,NA,NA,NA,"AU",1071843864,"Animalia",1,NA,"2016-08-19T04:45:08.006+0000","2016-08-03T10:46:42.923+0000","2015-04-30T13:46:54.542+0000",-30.3508100268897,NA,NA,NA,NA,NA,149.48487,NA,3,NA,"6e66c889-d286-4081-9928-8b8308a57385","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2015,2016-08-25
"2",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SJZF15031900","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-13T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1071843814","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16f347db-1018-4704-bfc6-4fe9bf7c3134",2,NA,NA,NA,"AU",1071843814,"Animalia",1,NA,"2016-08-19T04:45:08.005+0000","2016-08-03T10:46:42.941+0000","2015-04-30T13:46:54.511+0000",-30.3512800268905,NA,NA,NA,NA,NA,149.48578,NA,3,NA,"16f347db-1018-4704-bfc6-4fe9bf7c3134","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2015,2016-08-25
"3",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0264866","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,"2013-02-27T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1071040336","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ad07e9d3-badc-4b35-97b4-bbcaf3326e12",NA,NA,NA,NA,"AU",1071040336,"Animalia",1,NA,"2016-08-19T04:42:39.594+0000","2016-08-03T10:42:43.293+0000","2015-04-30T13:17:13.358+0000",-28.7997700243474,NA,NA,NA,NA,NA,150.77045,NA,2,NA,"ad07e9d3-badc-4b35-97b4-bbcaf3326e12","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2013,2016-08-25
"4",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0341600","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,"2013-02-24T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1071116904","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b2120251-f969-4c16-986c-46651f510ab3",NA,NA,NA,NA,"AU",1071116904,"Animalia",1,NA,"2016-08-19T04:42:57.360+0000","2016-08-03T10:43:37.273+0000","2015-04-30T13:24:33.790+0000",-29.1838500249824,NA,NA,NA,NA,NA,151.01728,NA,2,NA,"b2120251-f969-4c16-986c-46651f510ab3","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2013,2016-08-25
"5",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0264855","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,"2013-02-27T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1071040465","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d50ffa53-d55c-42f1-b891-e867e5e3b7c9",NA,NA,NA,NA,"AU",1071040465,"Animalia",1,NA,"2016-08-19T04:42:39.586+0000","2016-08-03T10:42:43.333+0000","2015-04-30T13:17:13.609+0000",-28.7997700243474,NA,NA,NA,NA,NA,150.77045,NA,2,NA,"d50ffa53-d55c-42f1-b891-e867e5e3b7c9","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2013,2016-08-25
"6",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0264859","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,"2013-02-27T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1071040473","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"337adcb0-8adc-4fc5-b34f-a2401518064c",NA,NA,NA,NA,"AU",1071040473,"Animalia",1,NA,"2016-08-19T04:42:39.581+0000","2016-08-03T10:42:43.342+0000","2015-04-30T13:17:13.630+0000",-28.7997700243474,NA,NA,NA,NA,NA,150.77045,NA,2,NA,"337adcb0-8adc-4fc5-b34f-a2401518064c","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2013,2016-08-25
"7",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0264860","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,"2013-02-27T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1071040312","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a2192d2b-aacc-49dd-b973-253a04401467",NA,NA,NA,NA,"AU",1071040312,"Animalia",1,NA,"2016-08-19T04:42:39.587+0000","2016-08-03T10:42:43.313+0000","2015-04-30T13:17:13.320+0000",-28.7997700243474,NA,NA,NA,NA,NA,150.77045,NA,2,NA,"a2192d2b-aacc-49dd-b973-253a04401467","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2013,2016-08-25
"8",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0264864","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,"2013-02-27T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1071040328","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e2bd4901-4531-4278-baac-34288f054e56",NA,NA,NA,NA,"AU",1071040328,"Animalia",1,NA,"2016-08-19T04:42:39.583+0000","2016-08-03T10:42:43.331+0000","2015-04-30T13:17:13.346+0000",-28.7997700243474,NA,NA,NA,NA,NA,150.77045,NA,2,NA,"e2bd4901-4531-4278-baac-34288f054e56","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2013,2016-08-25
"9",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0341595","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,"2013-02-24T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1071116894","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2f244e71-4c3f-4f4a-8f4b-d85af61f854d",NA,NA,NA,NA,"AU",1071116894,"Animalia",1,NA,"2016-08-19T04:42:57.364+0000","2016-08-03T10:43:37.259+0000","2015-04-30T13:24:33.763+0000",-29.1838500249824,NA,NA,NA,NA,NA,151.01728,NA,2,NA,"2f244e71-4c3f-4f4a-8f4b-d85af61f854d","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2013,2016-08-25
"10",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0341598","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,"2013-02-24T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1071116900","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49efe2ed-6774-48b3-9801-0d8405cf97c5",NA,NA,NA,NA,"AU",1071116900,"Animalia",1,NA,"2016-08-19T04:42:57.368+0000","2016-08-03T10:43:37.348+0000","2015-04-30T13:24:33.779+0000",-29.1838500249824,NA,NA,NA,NA,NA,151.01728,NA,2,NA,"49efe2ed-6774-48b3-9801-0d8405cf97c5","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2013,2016-08-25
"11",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0341601","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,"2013-02-24T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1071116906","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1bb09aa5-2dc9-4496-bee2-8e201a075f41",NA,NA,NA,NA,"AU",1071116906,"Animalia",1,NA,"2016-08-19T04:42:57.363+0000","2016-08-03T10:43:37.679+0000","2015-04-30T13:24:33.797+0000",-29.1838500249824,NA,NA,NA,NA,NA,151.01728,NA,2,NA,"1bb09aa5-2dc9-4496-bee2-8e201a075f41","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2013,2016-08-25
"12",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0341602","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,"2013-02-24T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1071116908","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ed8362ee-3233-4435-bff3-fa5c34ede139",NA,NA,NA,NA,"AU",1071116908,"Animalia",1,NA,"2016-08-19T04:42:57.371+0000","2016-08-03T10:43:37.297+0000","2015-04-30T13:24:33.802+0000",-29.1838500249824,NA,NA,NA,NA,NA,151.01728,NA,2,NA,"ed8362ee-3233-4435-bff3-fa5c34ede139","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2013,2016-08-25
"13",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0264856","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,"2013-02-27T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1071040467","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68fd05d5-0a52-485f-901a-bb990b89eaf1",NA,NA,NA,NA,"AU",1071040467,"Animalia",1,NA,"2016-08-19T04:42:39.577+0000","2016-08-03T10:42:43.304+0000","2015-04-30T13:17:13.614+0000",-28.7997700243474,NA,NA,NA,NA,NA,150.77045,NA,2,NA,"68fd05d5-0a52-485f-901a-bb990b89eaf1","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2013,2016-08-25
"14",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0264862","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,"2013-02-27T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1071040320","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"818f6fd1-b4f1-4392-9eb2-e5a044077732",NA,NA,NA,NA,"AU",1071040320,"Animalia",1,NA,"2016-08-19T04:42:39.574+0000","2016-08-03T10:42:43.318+0000","2015-04-30T13:17:13.333+0000",-28.7997700243474,NA,NA,NA,NA,NA,150.77045,NA,2,NA,"818f6fd1-b4f1-4392-9eb2-e5a044077732","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2013,2016-08-25
"15",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0264865","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,"2013-02-27T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1071040332","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e748c872-6216-4996-8b18-b7a69dc94183",NA,NA,NA,NA,"AU",1071040332,"Animalia",1,NA,"2016-08-19T04:42:39.589+0000","2016-08-03T10:42:43.325+0000","2015-04-30T13:17:13.353+0000",-28.7997700243474,NA,NA,NA,NA,NA,150.77045,NA,2,NA,"e748c872-6216-4996-8b18-b7a69dc94183","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2013,2016-08-25
"16",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0341592","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,"2013-02-24T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1071116888","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d51778b4-0cc4-4077-a5d0-7000aa5f8024",NA,NA,NA,NA,"AU",1071116888,"Animalia",1,NA,"2016-08-19T04:42:57.363+0000","2016-08-03T10:43:37.329+0000","2015-04-30T13:24:33.746+0000",-29.1838500249824,NA,NA,NA,NA,NA,151.01728,NA,2,NA,"d51778b4-0cc4-4077-a5d0-7000aa5f8024","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2013,2016-08-25
"17",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0341603","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,"2013-02-24T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1071116910","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46f5988b-7c3c-4a5e-a437-d6828f0c496a",NA,NA,NA,NA,"AU",1071116910,"Animalia",1,NA,"2016-08-19T04:42:57.366+0000","2016-08-03T10:43:37.272+0000","2015-04-30T13:24:33.807+0000",-29.1838500249824,NA,NA,NA,NA,NA,151.01728,NA,2,NA,"46f5988b-7c3c-4a5e-a437-d6828f0c496a","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2013,2016-08-25
"18",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0264857","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,"2013-02-27T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1071040469","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66522b86-7512-4983-91d2-6de115217780",NA,NA,NA,NA,"AU",1071040469,"Animalia",1,NA,"2016-08-19T04:42:39.577+0000","2016-08-03T10:42:43.298+0000","2015-04-30T13:17:13.620+0000",-28.7997700243474,NA,NA,NA,NA,NA,150.77045,NA,2,NA,"66522b86-7512-4983-91d2-6de115217780","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2013,2016-08-25
"19",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0341596","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,"2013-02-24T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1071116896","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27896176-5f97-4b72-96f3-b8d3710bda0a",NA,NA,NA,NA,"AU",1071116896,"Animalia",1,NA,"2016-08-19T04:42:57.365+0000","2016-08-03T10:43:37.324+0000","2015-04-30T13:24:33.769+0000",-29.1838500249824,NA,NA,NA,NA,NA,151.01728,NA,2,NA,"27896176-5f97-4b72-96f3-b8d3710bda0a","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2013,2016-08-25
"20",NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"SIXRI0264861","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia",NA,"0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,"2013-02-27T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,NA,"Australia","1071040316","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"461d96cb-3a09-4be6-9971-1a245f26eff2",NA,NA,NA,NA,"AU",1071040316,"Animalia",1,NA,"2016-08-19T04:42:39.579+0000","2016-08-03T10:42:43.320+0000","2015-04-30T13:17:13.328+0000",-28.7997700243474,NA,NA,NA,NA,NA,150.77045,NA,2,NA,"461d96cb-3a09-4be6-9971-1a245f26eff2","Seen",NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus dorsalis (Gray, 1837)",NA,"Macropus dorsalis",5219980,"dorsalis",NA,NA,5219980,"SPECIES",NA,NA,NA,NA,NA,NA,"Black-striped Wallaby",2013,2016-08-25
